Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,1730016401249287.2,240166446.25,19,24,8502,5910,2866,66,447.4736842105263,819.4407828976421,1530,66,246.25,406.4961305678895,60.008382623932,0.1790424960331027,5585266.191860465,14673658.317499682,48566860.0,0.0,240166446.25,13342580.347222222,20277899.23288487,48583167.5,157.0,240157373.5,10441624.93478261,18763347.307309315,48577542.5,135.5,8,9,0,0,584,800,0.07911180057276632,0.0999306954603364,66,2866,335.16279069767444,631.5965716445446,398914.22931314236,1,2,0,17,41,0,0,0,0.7916666666666666,335.16279069767444,447.4736842105263,246.25,nan,nan,nan,nan,nan,nan,19,8502,24,5910,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
57372,6,1730016641425467.8,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1025,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016675642875.2,455313.75,9,8,9237,5734,2922,66,1026.3333333333333,1171.3522100546872,4598,66,716.75,1474.2366456915931,32880.62352608504,37.336891319447304,26783.16176470588,47241.156006733254,113309.0,0.0,338836.75,42354.59375,54015.04172116919,113672.25,222.0,344414.25,49202.03571428572,55652.23456757865,114773.25,230.5,5,3,0,0,296,232,19.766589522060336,17.570301797386968,66,4598,880.6470588235294,1331.551547065058,1773029.5224913494,1,2,0,8,15,0,0,0,1.125,880.6470588235294,1026.3333333333333,716.75,nan,nan,nan,nan,nan,nan,9,9237,8,5734,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016676099092.8,470.75,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,471587.89166224113,6372.809346787042,156.91666666666666,123.48487311767741,301.75,0.0,470.75,235.375,66.375,301.75,169.0,0,0,0,0,0,1,0,0,0,64,0,6372.809346787042,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016680709974.0,478773.5,8,7,4851,5668,2922,66,606.375,903.7451158235932,4598,66,809.7142857142857,1553.9358981342195,21970.72310810853,31.330054817152575,31918.233333333334,52333.62718618138,125116.5,0.0,352684.5,50383.5,57612.51737407914,119041.25,291.5,362694.0,60449.0,60208.21427519947,126569.75,257.5,4,3,0,0,264,200,16.70936256914804,14.620692248004536,66,4598,701.2666666666667,1254.0978413008913,1572761.3955555556,1,2,0,7,13,0,0,0,1.1428571428571428,701.2666666666667,606.375,809.7142857142857,nan,nan,nan,nan,nan,nan,8,4851,7,5668,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016681190041.8,692.5,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,320577.6173285199,4332.129963898917,230.83333333333334,179.08672635222175,436.5,0.0,692.5,346.25,90.25,436.5,256.0,0,0,0,0,0,1,0,0,0,64,0,4332.129963898917,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016692752568.8,598505.0,9,6,4935,5602,2922,66,548.3333333333334,868.8931656615406,4598,66,933.6666666666666,1646.092409988644,17605.533788355988,25.06244726443388,39900.333333333336,51371.95567238564,120439.75,0.0,506790.75,63348.84375,63802.33338441391,156139.25,281.5,488359.0,97671.8,49000.521352175434,132340.5,301.75,4,3,0,0,296,168,15.03746835866033,10.024978905773553,66,4598,702.4666666666667,1253.9812261575355,1572468.915555556,1,2,0,7,13,0,0,0,1.5,702.4666666666667,548.3333333333334,933.6666666666666,nan,nan,nan,nan,nan,nan,9,4935,6,5602,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016693351898.2,216.0,2,0,156,0,90,66,78.0,12.0,0,0,0,0,722222.2222222222,9259.25925925926,108.0,108.0,216.0,0.0,216.0,216.0,0.0,216.0,216.0,0,0,0,0,0,1,0,0,0,32,0,9259.25925925926,0.0,66,90,78.0,12.0,144.0,1,0,0,1,1,0,0,0,0,78.0,78.0,0,nan,nan,nan,nan,nan,nan,2,156,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016310197991.8,400059166.0,19,18,4023,3756,2119,66,211.73684210526315,464.32121845314936,1441,66,208.66666666666666,335.21899972671264,19.444623848463454,0.09248631988599407,10812409.891891891,19085372.167934567,45529406.25,0.0,400059166.0,22225509.222222224,22260025.857357897,45531738.5,160.75,400048432.25,23532260.720588237,22224160.257033948,45538339.0,200.75,5,7,0,0,584,584,0.047492975076591545,0.044993344809402515,66,2119,210.24324324324326,406.6696916786668,165380.23813002193,1,2,0,12,35,0,0,0,1.0555555555555556,210.24324324324326,211.73684210526315,208.66666666666666,nan,nan,nan,nan,nan,nan,19,4023,18,3756,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
58854,6,1730016710258891.5,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,9,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016710259655.0,213870.75,2,0,132,0,66,66,66.0,0.0,0,0,0,0,617.195198501899,9.351442401543924,106935.375,106935.375,213870.75,0.0,213870.75,213870.75,0.0,213870.75,213870.75,0,0,0,0,0,0,0,0,0,32,0,9.351442401543924,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016603316910.2,120487174.25,27,34,4538,132386,2072,66,168.07407407407408,380.5630259697515,13098,66,3893.705882352941,5298.735973182171,1136.4197131546555,0.5062779534810113,1975199.5778688525,8843985.354266725,46837192.25,0.0,92436615.5,3555254.4423076925,12239934.71357603,46837192.25,273.25,120479286.75,3650887.477272727,11774345.20516959,46888209.0,204.0,7,21,0,0,872,1064,0.22409024170470992,0.28218771177630136,66,13098,2244.655737704918,4374.6709211515235,19137745.66836872,1,2,0,28,59,0,0,0,0.7941176470588235,2244.655737704918,168.07407407407408,3893.705882352941,nan,nan,nan,nan,nan,nan,27,4538,34,132386,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016723804770.0,220.25,2,0,132,0,66,66,66.0,0.0,0,0,0,0,599318.9557321226,9080.590238365494,110.125,110.125,220.25,0.0,220.25,220.25,0.0,220.25,220.25,0,0,0,0,0,0,0,0,0,32,0,9080.590238365494,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,1528,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016629030495.8,100220684.5,9,8,2784,1366,2184,66,309.3333333333333,663.0890672534958,684,66,170.75,205.8978812421342,41.40861759929408,0.16962566245493962,5895334.382352941,14644944.028435452,46137177.25,0.0,100220684.5,12527585.5625,19308962.633367326,46137177.25,290.75,91294780.5,13042111.5,20607756.056478806,46190215.25,295.75,2,2,0,0,264,264,0.08980182129967391,0.07982384115526571,66,2184,244.11764705882354,507.454765570633,257510.3391003461,1,2,0,4,15,0,0,0,1.125,244.11764705882354,309.3333333333333,170.75,nan,nan,nan,nan,nan,nan,9,2784,8,1366,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016603338360.0,125915541.75,9,7,2779,1300,2179,66,308.77777777777777,661.5184179476416,684,66,185.71428571428572,216.0064246965911,32.394730176348546,0.12706930199107053,7869721.359375,16570404.458613092,47261274.0,0.0,125915541.75,15739442.71875,20627663.852374792,47261274.0,354.75,92414402.25,15402400.375,21775055.382672332,47312383.0,313.5,2,2,0,0,264,232,0.07147648236997717,0.05559281962109336,66,2179,254.9375,519.898003067669,270293.93359375,1,2,0,4,14,0,0,0,1.2857142857142858,254.9375,308.77777777777777,185.71428571428572,nan,nan,nan,nan,nan,nan,9,2779,7,1300,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016603603087.8,125653145.5,9,7,2691,1312,2091,66,299.0,633.8755573629751,684,66,187.42857142857142,215.09523282414577,31.85753913339161,0.12733465554191,7853321.59375,16530777.776959274,46997971.75,0.0,125653145.5,15706643.1875,20578041.046429276,46997971.75,292.5,92157552.75,15359592.125,21713056.014964033,47049719.0,236.0,2,2,0,0,264,244,0.07162574374232439,0.055708911799585634,66,2091,250.1875,499.3158092267358,249316.27734375,1,2,0,4,14,0,0,0,1.2857142857142858,250.1875,299.0,187.42857142857142,nan,nan,nan,nan,nan,nan,9,2691,7,1312,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
49516,6,1730016729261505.8,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1043,0,0,66,0,0,0,0,0,0,0,0,BENIGN
37320,6,1730016729271553.0,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1043,0,0,66,0,0,0,0,0,0,0,0,BENIGN
37324,6,1730016729272482.8,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1043,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016729257662.2,5302678.25,15,18,3509,22033,1833,66,233.93333333333334,459.40722192359544,2962,66,1224.0555555555557,1343.6063193354016,4816.8112029048725,6.223270287990791,160687.2196969697,833556.7577949062,4872762.75,0.0,429664.0,30690.285714285714,43054.926433408575,108118.5,144.25,5217719.25,306924.6617647059,1152229.3863070342,4913478.75,251.5,3,12,0,0,488,552,2.828759221813996,3.3945110661767948,66,2962,774.0,1150.5177754016456,1323691.1515151516,1,2,0,15,31,0,0,0,0.8333333333333334,774.0,233.93333333333334,1224.0555555555557,nan,nan,nan,nan,nan,nan,15,3509,18,22033,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016743695013.5,153192.5,8,7,4861,5666,2922,66,607.625,903.7022376728963,4596,66,809.4285714285714,1553.2393668112602,68717.46332229058,97.91602069291903,10212.833333333334,15977.63105267973,40916.75,0.0,111001.5,15857.357142857143,17855.760781016234,38028.0,224.5,119868.25,19978.041666666668,18700.806142058347,41967.5,189.5,4,3,0,0,264,200,52.221877702890154,45.69414299002888,66,4596,701.8,1253.6168580019441,1571555.2266666666,1,2,0,7,13,0,0,0,1.1428571428571428,701.8,607.625,809.4285714285714,nan,nan,nan,nan,nan,nan,8,4861,7,5666,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016743849000.8,500.75,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,443334.9975037444,5991.013479780329,166.91666666666666,129.36935709647614,315.25,0.0,500.75,250.375,64.875,315.25,185.5,0,0,0,0,0,1,0,0,0,64,0,5991.013479780329,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
80,6,1730016756215914.2,47511.0,5,2,425,325,153,66,85.0,34.140884581393024,251,74,162.5,88.5,15785.818021089854,147.33430153017196,6787.285714285715,10278.053044358794,24183.75,0.0,47511.0,11877.75,11599.696479057113,24509.5,284.0,22474.25,22474.25,0.0,22474.25,22474.25,1,1,0,0,136,72,105.2387868072657,42.09551472290627,66,251,107.14285714285714,65.54481252532189,4296.122448979592,1,2,0,2,5,0,0,0,2.5,107.14285714285714,85.0,162.5,nan,nan,nan,nan,nan,nan,5,425,2,325,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
55940,6,1730016756264738.2,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,509,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016579018572.8,180315105.25,24,26,4999,52893,2133,66,208.29166666666666,439.9968256672112,7306,66,2034.3461538461538,2552.2034814933436,321.06017917763995,0.2772923540192427,3606302.105,12217443.611846367,46926973.5,0.0,137214913.25,5965865.793478261,15388377.607635777,46957176.5,131.25,180292543.0,7211701.72,16516382.126348712,46950235.5,140.75,6,15,0,0,776,808,0.13310032992923648,0.1441920240900062,66,7306,1157.84,2076.621721546801,4312357.7743999995,1,2,0,21,48,0,0,0,0.9230769230769231,1157.84,208.29166666666666,2034.3461538461538,nan,nan,nan,nan,nan,nan,24,4999,26,52893,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016759334287.2,331.75,3,0,198,0,66,66,66.0,0.0,0,0,0,0,596834.9660889223,9042.954031650339,110.58333333333333,80.84046360304693,191.0,0.0,331.75,165.875,25.125,191.0,140.75,0,0,0,0,0,0,0,0,0,64,0,9042.954031650339,0.0,66,66,66.0,0.0,0.0,1,0,0,0,2,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,3,198,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016789310712.8,10049310.0,6,8,2637,1166,2219,66,439.5,796.3311183169976,369,66,145.75,118.73578862331273,378.4339422308596,1.3931304736345083,717807.8571428572,2563348.754236525,9960014.25,0.0,88680.5,17736.1,20592.37787847727,57592.5,404.75,10038794.25,1434113.4642857143,3497499.7051292523,10001187.25,275.0,2,4,0,0,200,232,0.5970559172719321,0.7960745563625761,66,2219,271.64285714285717,548.6016779234349,300963.80102040817,1,2,0,6,12,0,0,0,0.75,271.64285714285717,439.5,145.75,nan,nan,nan,nan,nan,nan,6,2637,8,1166,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016789309829.8,10063974.25,6,8,2605,1166,2187,66,434.1666666666667,784.4132449728835,369,66,145.75,118.73578862331273,374.7028665141905,1.3911005386366126,718855.3035714285,2567962.0905524814,9977696.75,0.0,85635.5,17127.1,19081.775280093832,54059.25,345.0,10052808.5,1436115.5,3503504.1702046986,10017895.25,258.75,2,4,0,0,200,232,0.5961859451299769,0.7949145935066358,66,2187,269.35714285714283,540.4900695721639,292129.5153061225,1,2,0,6,12,0,0,0,0.75,269.35714285714283,434.1666666666667,145.75,nan,nan,nan,nan,nan,nan,6,2605,8,1166,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016777674232.5,41654524.0,1,4,66,327,66,66,66.0,0.0,105,66,81.75,16.618889854620253,9.434749512441913,0.1200349810743246,8330904.8,16653100.52317322,41637103.25,0.0,0,0,0,0,0,41637436.0,13879145.333333334,19627840.274779484,41637103.25,138.0,0,2,0,0,32,96,0.02400699621486492,0.09602798485945968,66,105,78.6,16.144348856488453,260.64,1,0,0,2,4,0,0,0,0.25,78.6,66.0,81.75,nan,nan,nan,nan,nan,nan,1,66,4,327,501,83,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016819329307.5,219.75,2,0,132,0,66,66,66.0,0.0,0,0,0,0,600682.5938566553,9101.251422070534,109.875,109.875,219.75,0.0,219.75,219.75,0.0,219.75,219.75,0,0,0,0,0,0,0,0,0,32,0,9101.251422070534,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016779593443.0,47327376.0,2,2,132,126,66,66,66.0,0.0,66,60,63.0,3.0,5.451390332732582,0.08451767957724933,11831844.0,20383133.774434112,47136402.75,0.0,47232003.25,47232003.25,0.0,47232003.25,47232003.25,47231775.5,47231775.5,0.0,47231775.5,47231775.5,0,0,0,0,64,32,0.042258839788624665,0.042258839788624665,60,66,64.5,2.598076211353316,6.75,0,0,1,0,3,0,0,0,1.0,64.5,66.0,63.0,nan,nan,nan,nan,nan,nan,2,132,2,126,501,501,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016799361282.0,93008280.25,5,2,330,126,66,66,66.0,0.0,66,60,63.0,3.0,4.902789286871047,0.07526211624582747,13286897.17857143,20999764.28266822,47607281.75,0.0,93000939.5,23250234.875,23245003.32520661,47616653.25,427.5,47614622.5,47614622.5,0.0,47614622.5,47614622.5,0,0,0,0,160,32,0.053758654461305344,0.021503461784522136,60,66,65.14285714285714,2.099562636671296,4.408163265306123,0,0,1,0,6,0,0,0,2.5,65.14285714285714,66.0,63.0,nan,nan,nan,nan,nan,nan,5,330,2,126,501,501,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016799374790.8,93002141.0,5,2,330,126,66,66,66.0,0.0,66,60,63.0,3.0,4.903112929410948,0.07526708444271192,13286020.142857144,20996446.071839932,47607783.5,0.0,92987750.5,23246937.625,23242170.76795553,47617142.25,372.0,47622174.0,47622174.0,0.0,47622174.0,47622174.0,0,0,0,0,160,32,0.05376220317336566,0.021504881269346264,60,66,65.14285714285714,2.099562636671296,4.408163265306123,0,0,1,0,6,0,0,0,2.5,65.14285714285714,66.0,63.0,nan,nan,nan,nan,nan,nan,5,330,2,126,501,501,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016951201604.8,173993.5,8,6,4861,5600,2922,66,607.625,903.7022376728963,4596,66,933.3333333333334,1645.3503848387093,60122.93562690561,80.46277590829543,12428.107142857143,17662.33155988692,45689.0,0.0,128753.5,18393.35714285714,20757.742612205977,46249.5,218.0,135807.0,27161.4,18298.6223638557,46498.25,3772.0,4,3,0,0,264,168,45.97872909045453,34.4840468178409,66,4596,747.2142857142857,1285.6408173453772,1652872.3112244897,1,2,0,7,12,0,0,0,1.3333333333333333,747.2142857142857,607.625,933.3333333333334,nan,nan,nan,nan,nan,nan,8,4861,6,5600,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016951376324.0,436.25,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,508882.5214899713,6876.790830945559,145.41666666666666,110.74639447353982,268.5,0.0,436.25,218.125,50.375,268.5,167.75,0,0,0,0,0,1,0,0,0,64,0,6876.790830945559,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017013011806.5,189740.25,9,7,7883,5668,2922,66,875.8888888888889,1117.87193109094,4598,66,809.7142857142857,1553.9358981342195,71418.68949787934,84.32580857250899,11858.765625,19570.58027860089,49215.75,0.0,140667.0,17583.375,22379.334386395967,49637.0,172.25,150669.5,25111.583333333332,23696.108662458813,50212.75,643.75,5,3,0,0,296,200,47.43326732203631,36.89254125047269,66,4598,846.9375,1326.8147698883029,1760437.43359375,1,2,0,8,14,0,0,0,1.2857142857142858,846.9375,875.8888888888889,809.7142857142857,nan,nan,nan,nan,nan,nan,9,7883,7,5668,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017013202225.8,380.25,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,583826.4299802762,7889.546351084813,126.75,92.4204612987117,217.75,0.0,380.25,190.125,27.625,217.75,162.5,0,0,0,0,0,1,0,0,0,64,0,7889.546351084813,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017015092073.0,341663.5,9,7,4927,5668,2922,66,547.4444444444445,868.8551996878947,4598,66,809.7142857142857,1553.9358981342195,31010.043507720315,46.82970232407032,21353.96875,25584.60067429402,79403.5,0.0,262260.0,32782.5,35580.86390884853,97359.5,184.75,302494.5,50415.75,35892.124997170344,120370.0,8388.75,4,3,0,0,296,200,26.341707557289556,20.487994766780766,66,4598,662.1875,1223.9292370655053,1498002.77734375,1,2,0,7,14,0,0,0,1.2857142857142858,662.1875,547.4444444444445,809.7142857142857,nan,nan,nan,nan,nan,nan,9,4927,7,5668,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017015434524.8,252.25,2,0,156,0,90,66,78.0,12.0,0,0,0,0,618434.0931615462,7928.642220019822,126.125,126.125,252.25,0.0,252.25,252.25,0.0,252.25,252.25,0,0,0,0,0,1,0,0,0,32,0,7928.642220019822,0.0,66,90,78.0,12.0,144.0,1,0,0,1,1,0,0,0,0,78.0,78.0,0,nan,nan,nan,nan,nan,nan,2,156,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016935490558.8,93843385.25,9,7,2683,1300,2083,66,298.1111111111111,631.3626259386112,684,66,185.71428571428572,216.0064246965911,42.44305540970454,0.17049683317983247,5865211.578125,15165406.61171061,46882341.25,0.0,93843385.25,11730423.15625,19781545.491294313,46882341.25,183.25,92044346.75,15340724.458333334,21683279.211334255,46935675.5,4125.75,2,2,0,0,264,232,0.09590446866365576,0.0745923645161767,66,2083,248.9375,497.7400763387955,247745.18359375,1,2,0,4,14,0,0,0,1.2857142857142858,248.9375,298.1111111111111,185.71428571428572,nan,nan,nan,nan,nan,nan,9,2683,7,1300,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
50024,6,1730017029338277.8,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1043,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016909289130.5,125256832.25,13,16,5591,11148,2125,54,430.0769230769231,695.5263044894034,6662,60,696.75,1716.3427870038083,133.63742080424518,0.23152429675148517,4319201.112068965,12916122.312645858,48513754.25,0.0,93664454.0,7805371.166666667,17446496.803163994,48513754.25,299.0,125239871.0,8349324.733333333,17003427.714318745,48530480.75,338.25,6,5,0,0,280,312,0.10378675371618301,0.12773754303530216,54,6662,577.2068965517242,1363.7198463257703,1859731.8192627826,0,2,1,11,27,0,0,0,0.8125,577.2068965517242,430.0769230769231,696.75,nan,nan,nan,nan,nan,nan,13,5591,16,11148,64240,65535,0,54,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017029395066.0,5309033.5,17,19,3673,29515,1865,66,216.05882352941177,441.93165170090106,2962,66,1553.421052631579,1376.4456253542262,6251.231980359514,6.780895242043584,147473.15277777778,804359.1024455914,4902776.25,0.0,405943.25,25371.453125,42519.13198786764,103339.0,135.0,5211857.5,289547.6388888889,1119568.156992414,4903292.75,185.5,3,14,0,0,552,584,3.202089419853915,3.5788058221896697,66,2962,921.8888888888889,1240.1250783193375,1537910.2098765431,1,2,0,17,34,0,0,0,0.8947368421052632,921.8888888888889,216.05882352941177,1553.421052631579,nan,nan,nan,nan,nan,nan,17,3673,19,29515,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016935465961.5,120332048.25,16,21,4478,32000,2168,66,279.875,516.8912935763186,14546,66,1523.8095238095239,4052.3876162443116,303.1445116284722,0.3074825080940148,3252217.5202702703,11167395.89889212,46671989.0,0.0,92064548.75,6137636.583333333,15585026.345514828,46671989.0,295.25,120327271.5,6016363.575,14635836.10760596,46682989.5,285.5,7,11,0,0,520,660,0.1329654089055199,0.17451709918849487,66,14546,985.8918918918919,3133.02116333967,9815821.609934257,1,2,0,18,35,0,0,0,0.7619047619047619,985.8918918918919,279.875,1523.8095238095239,nan,nan,nan,nan,nan,nan,16,4478,21,32000,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730017055799078.5,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
80,6,1730017056214899.5,49858.25,3,3,293,395,153,66,97.66666666666667,39.262648351270904,255,66,131.66666666666666,87.27097010015542,13799.120506636315,120.34116720903762,8309.708333333334,11988.099658634275,30765.25,0.0,18792.0,9396.0,9067.0,18463.0,329.0,31697.75,15848.875,15547.875,31396.75,301.0,1,1,0,0,104,72,60.17058360451881,60.17058360451881,66,255,114.66666666666667,69.77025791043694,4867.888888888888,1,2,0,2,4,0,0,0,1.0,114.66666666666667,97.66666666666667,131.66666666666666,nan,nan,nan,nan,nan,nan,3,293,3,395,64240,65160,0,66,0,0,0,0,0,0,0,0,BENIGN
